2025-07-02 14:49:44.534189	https://www.encodeproject.org/report/?type=File&searchTerm=encode-re2g+thresholded&output_type=thresholded+element+gene+links&status%21=archived&limit=all
ID	Title	Accession	Dataset	Genome assembly	Technical replicates	Biological replicates	File Format	File type	File format type	File size	Assay term name	Biosample name	Organ	Simple biosample summary	Batch	Target label	Download URL	Derived from	Genome annotation	Library	Paired end identifier	Paired with	Preferred Default	Run type	Read length	Mapped read length (nt)	Cropped read length (nt)	Cropped read length tolerance (nt)	Mapped run type for bam files	Read length units	Output category	Output type	Index of	QC Metric	Lab	Project	Analysis step run	Date created	Analysis step version	Restricted file	Submitter comment	Status	Annotation type	Annotation subtype	Biochemical activity	Encyclopedia version
/files/ENCFF763MBT/	ENCFF763MBT	ENCFF763MBT	/annotations/ENCSR405WTI/	GRCh38			bed	bed bed3+	bed3+	3129323	DNase-seq	T-cell	blood,bodily fluid				/files/ENCFF763MBT/@@download/ENCFF763MBT.bed.gz	/files/ENCFF611GQB/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:24:00.405047+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF156SZM/	ENCFF156SZM	ENCFF156SZM	/annotations/ENCSR862QXB/	GRCh38			bed	bed bed3+	bed3+	3286337	DNase-seq	renal pelvis	kidney				/files/ENCFF156SZM/@@download/ENCFF156SZM.bed.gz	/files/ENCFF909QUO/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:32:33.965471+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF822CIF/	ENCFF822CIF	ENCFF822CIF	/annotations/ENCSR927TUT/	GRCh38			bed	bed bed3+	bed3+	3237226	DNase-seq	renal pelvis	kidney				/files/ENCFF822CIF/@@download/ENCFF822CIF.bed.gz	/files/ENCFF901CJM/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:32:38.779979+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF100FKP/	ENCFF100FKP	ENCFF100FKP	/annotations/ENCSR085PAX/	GRCh38			bed	bed bed3+	bed3+	3189599	DNase-seq	left renal pelvis	kidney,ureter				/files/ENCFF100FKP/@@download/ENCFF100FKP.bed.gz	/files/ENCFF798WXV/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:13:58.865550+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF260HBE/	ENCFF260HBE	ENCFF260HBE	/annotations/ENCSR435XFY/	GRCh38			bed	bed bed3+	bed3+	3203758	DNase-seq	T47D	exocrine gland,epithelium,mammary gland				/files/ENCFF260HBE/@@download/ENCFF260HBE.bed.gz	/files/ENCFF832DRT/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:58:02.150081+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF252EQR/	ENCFF252EQR	ENCFF252EQR	/annotations/ENCSR979LNE/	GRCh38			bed	bed bed3+	bed3+	3753114	DNase-seq	gastrocnemius medialis	musculature of body,limb				/files/ENCFF252EQR/@@download/ENCFF252EQR.bed.gz	/files/ENCFF654UOW/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:13:21.316780+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF468CKB/	ENCFF468CKB	ENCFF468CKB	/annotations/ENCSR335FGV/	GRCh38			bed	bed bed3+	bed3+	3736954	DNase-seq	ascending aorta	vasculature,blood vessel,arterial blood vessel				/files/ENCFF468CKB/@@download/ENCFF468CKB.bed.gz	/files/ENCFF018LPR/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:35:04.090243+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF391IKQ/	ENCFF391IKQ	ENCFF391IKQ	/annotations/ENCSR594NIQ/	GRCh38			bed	bed bed3+	bed3+	3086471	DNase-seq	muscle of arm	musculature of body,limb				/files/ENCFF391IKQ/@@download/ENCFF391IKQ.bed.gz	/files/ENCFF101AQA/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:35:17.962503+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF622IDY/	ENCFF622IDY	ENCFF622IDY	/annotations/ENCSR864LOX/	GRCh38			bed	bed bed3+	bed3+	3136026	DNase-seq	left renal pelvis	kidney,ureter				/files/ENCFF622IDY/@@download/ENCFF622IDY.bed.gz	/files/ENCFF405HQE/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:13:54.248378+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF962RBO/	ENCFF962RBO	ENCFF962RBO	/annotations/ENCSR393PMZ/	GRCh38			bed	bed bed3+	bed3+	3129584	DNase-seq	right renal pelvis	kidney,ureter				/files/ENCFF962RBO/@@download/ENCFF962RBO.bed.gz	/files/ENCFF531EFY/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:14:12.632216+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF915HSV/	ENCFF915HSV	ENCFF915HSV	/annotations/ENCSR639ERF/	GRCh38			bed	bed bed3+	bed3+	3026288	DNase-seq	muscle of leg	musculature of body,limb				/files/ENCFF915HSV/@@download/ENCFF915HSV.bed.gz	/files/ENCFF386HYZ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:34:55.109040+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF167ZFA/	ENCFF167ZFA	ENCFF167ZFA	/annotations/ENCSR274UMN/	GRCh38			bed	bed bed3+	bed3+	3375625	DNase-seq	MCF-7	exocrine gland,epithelium,mammary gland				/files/ENCFF167ZFA/@@download/ENCFF167ZFA.bed.gz	/files/ENCFF009JFI/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:57:24.160080+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF105HWN/	ENCFF105HWN	ENCFF105HWN	/annotations/ENCSR327UFM/	GRCh38			bed	bed bed3+	bed3+	3183445	DNase-seq	MCF 10A	exocrine gland,epithelium,mammary gland				/files/ENCFF105HWN/@@download/ENCFF105HWN.bed.gz	/files/ENCFF824RXC/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:57:01.218245+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF951VUI/	ENCFF951VUI	ENCFF951VUI	/annotations/ENCSR386CQG/	GRCh38			bed	bed bed3+	bed3+	3503466	DNase-seq	gastrocnemius medialis	musculature of body,limb				/files/ENCFF951VUI/@@download/ENCFF951VUI.bed.gz	/files/ENCFF398OSV/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:13:07.134667+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF317BZA/	ENCFF317BZA	ENCFF317BZA	/annotations/ENCSR994QJV/	GRCh38			bed	bed bed3+	bed3+	3198295	DNase-seq	muscle of leg	musculature of body,limb				/files/ENCFF317BZA/@@download/ENCFF317BZA.bed.gz	/files/ENCFF736OZX/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:34:45.745862+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF772TPW/	ENCFF772TPW	ENCFF772TPW	/annotations/ENCSR493YUS/	GRCh38			bed	bed bed3+	bed3+	3294958	DNase-seq	ACHN	kidney				/files/ENCFF772TPW/@@download/ENCFF772TPW.bed.gz	/files/ENCFF640YZE/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:59:15.791446+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF236RKL/	ENCFF236RKL	ENCFF236RKL	/annotations/ENCSR792FDE/	GRCh38			bed	bed bed3+	bed3+	3513313	DNase-seq	T-cell	blood,bodily fluid				/files/ENCFF236RKL/@@download/ENCFF236RKL.bed.gz	/files/ENCFF151JQQ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:21:22.253423+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF389ROG/	ENCFF389ROG	ENCFF389ROG	/annotations/ENCSR094UDW/	GRCh38			bed	bed bed3+	bed3+	3220165	DNase-seq	caudate nucleus	brain				/files/ENCFF389ROG/@@download/ENCFF389ROG.bed.gz	/files/ENCFF391JWM/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:37:18.022206+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF211LDP/	ENCFF211LDP	ENCFF211LDP	/annotations/ENCSR771WEQ/	GRCh38			bed	bed bed3+	bed3+	3519380	DNase-seq	T-cell	blood,bodily fluid				/files/ENCFF211LDP/@@download/ENCFF211LDP.bed.gz	/files/ENCFF038TRE/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:21:26.754711+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF894BIE/	ENCFF894BIE	ENCFF894BIE	/annotations/ENCSR467WPQ/	GRCh38			bed	bed bed3+	bed3+	3466789	DNase-seq	T-cell	blood,bodily fluid				/files/ENCFF894BIE/@@download/ENCFF894BIE.bed.gz	/files/ENCFF428WOX/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:21:31.595135+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF570ENL/	ENCFF570ENL	ENCFF570ENL	/annotations/ENCSR469MPM/	GRCh38			bed	bed bed3+	bed3+	3355775	DNase-seq	tongue	mouth,tongue				/files/ENCFF570ENL/@@download/ENCFF570ENL.bed.gz	/files/ENCFF745BTP/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:36:45.591430+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF726IEE/	ENCFF726IEE	ENCFF726IEE	/annotations/ENCSR482UJZ/	GRCh38			bed	bed bed3+	bed3+	3407915	DNase-seq	left hindlimb	skeleton,bone element,limb				/files/ENCFF726IEE/@@download/ENCFF726IEE.bed.gz	/files/ENCFF019QMV/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:15:18.890418+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF838HBF/	ENCFF838HBF	ENCFF838HBF	/annotations/ENCSR194ANX/	GRCh38			bed	bed bed3+	bed3+	3637674	DNase-seq	T-cell	blood,bodily fluid				/files/ENCFF838HBF/@@download/ENCFF838HBF.bed.gz	/files/ENCFF769NSC/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:21:17.593626+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF368DND/	ENCFF368DND	ENCFF368DND	/annotations/ENCSR537UDO/	GRCh38			bed	bed bed3+	bed3+	3307253	DNase-seq	muscle of trunk	musculature of body				/files/ENCFF368DND/@@download/ENCFF368DND.bed.gz	/files/ENCFF512ERM/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:37:04.153520+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF566EEG/	ENCFF566EEG	ENCFF566EEG	/annotations/ENCSR110KGA/	GRCh38			bed	bed bed3+	bed3+	3613103	DNase-seq	frontal cortex	brain				/files/ENCFF566EEG/@@download/ENCFF566EEG.bed.gz	/files/ENCFF885ENQ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:37:08.764118+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF144HNU/	ENCFF144HNU	ENCFF144HNU	/annotations/ENCSR998GYO/	GRCh38			bed	bed bed3+	bed3+	3786498	DNase-seq	G401	kidney				/files/ENCFF144HNU/@@download/ENCFF144HNU.bed.gz	/files/ENCFF312AVT/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:59:34.106913+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF523WSZ/	ENCFF523WSZ	ENCFF523WSZ	/annotations/ENCSR138SKU/	GRCh38			bed	bed bed3+	bed3+	3471347	DNase-seq	globus pallidus	brain				/files/ENCFF523WSZ/@@download/ENCFF523WSZ.bed.gz	/files/ENCFF684RZJ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:37:27.384511+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF397JET/	ENCFF397JET	ENCFF397JET	/annotations/ENCSR563JJG/	GRCh38			bed	bed bed3+	bed3+	3720748	DNase-seq	heart left ventricle	heart				/files/ENCFF397JET/@@download/ENCFF397JET.bed.gz	/files/ENCFF220QJE/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:43:10.537124+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF286SDS/	ENCFF286SDS	ENCFF286SDS	/annotations/ENCSR676IYV/	GRCh38			bed	bed bed3+	bed3+	3757774	DNase-seq	heart left ventricle	heart				/files/ENCFF286SDS/@@download/ENCFF286SDS.bed.gz	/files/ENCFF955KVP/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:43:15.175803+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF108DML/	ENCFF108DML	ENCFF108DML	/annotations/ENCSR877TBP/	GRCh38			bed	bed bed3+	bed3+	3735872	DNase-seq	HCT116	colon,intestine,epithelium,large intestine				/files/ENCFF108DML/@@download/ENCFF108DML.bed.gz	/files/ENCFF063ZZF/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:02:55.819162+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF521ICH/	ENCFF521ICH	ENCFF521ICH	/annotations/ENCSR125REA/	GRCh38			bed	bed bed3+	bed3+	3440982	DNase-seq	trophoblast cell	extraembryonic component,embryo				/files/ENCFF521ICH/@@download/ENCFF521ICH.bed.gz	/files/ENCFF972JHJ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:27:37.054636+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF576QDG/	ENCFF576QDG	ENCFF576QDG	/annotations/ENCSR821CNM/	GRCh38			bed	bed bed3+	bed3+	3098743	DNase-seq	skin of body	skin of body				/files/ENCFF576QDG/@@download/ENCFF576QDG.bed.gz	/files/ENCFF303CIM/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:43:24.712337+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF307PKU/	ENCFF307PKU	ENCFF307PKU	/annotations/ENCSR380XAZ/	GRCh38			bed	bed bed3+	bed3+	3951520	DNase-seq	HCT116	colon,intestine,epithelium,large intestine				/files/ENCFF307PKU/@@download/ENCFF307PKU.bed.gz	/files/ENCFF573KZJ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:02:31.219022+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF656OFR/	ENCFF656OFR	ENCFF656OFR	/annotations/ENCSR366BKU/	GRCh38			bed	bed bed3+	bed3+	3544770	DNase-seq	keratinocyte	epithelium,skin of body				/files/ENCFF656OFR/@@download/ENCFF656OFR.bed.gz	/files/ENCFF038JKQ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:27:13.922002+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF300ACK/	ENCFF300ACK	ENCFF300ACK	/annotations/ENCSR599EDN/	GRCh38			bed	bed bed3+	bed3+	3642290	DNase-seq	HCT116	colon,intestine,epithelium,large intestine				/files/ENCFF300ACK/@@download/ENCFF300ACK.bed.gz	/files/ENCFF294GQY/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:02:26.541698+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF380AHD/	ENCFF380AHD	ENCFF380AHD	/annotations/ENCSR321IOU/	GRCh38			bed	bed bed3+	bed3+	3644031	DNase-seq	T-helper 2 cell	blood,bodily fluid				/files/ENCFF380AHD/@@download/ENCFF380AHD.bed.gz	/files/ENCFF591MML/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:28:58.563481+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF233MNY/	ENCFF233MNY	ENCFF233MNY	/annotations/ENCSR335EAP/	GRCh38			bed	bed bed3+	bed3+	2986731	DNase-seq	H9	embryo				/files/ENCFF233MNY/@@download/ENCFF233MNY.bed.gz	/files/ENCFF451TPA/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:04:05.769323+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF213YXD/	ENCFF213YXD	ENCFF213YXD	/annotations/ENCSR557RYL/	GRCh38			bed	bed bed3+	bed3+	3729742	DNase-seq	HCT116	colon,intestine,epithelium,large intestine				/files/ENCFF213YXD/@@download/ENCFF213YXD.bed.gz	/files/ENCFF762MEX/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:02:51.275715+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF491UPK/	ENCFF491UPK	ENCFF491UPK	/annotations/ENCSR736GEV/	GRCh38			bed	bed bed3+	bed3+	3556113	DNase-seq	HCT116	colon,intestine,epithelium,large intestine				/files/ENCFF491UPK/@@download/ENCFF491UPK.bed.gz	/files/ENCFF670HJN/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:03:00.335946+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF444JZS/	ENCFF444JZS	ENCFF444JZS	/annotations/ENCSR575WDI/	GRCh38			bed	bed bed3+	bed3+	3247201	DNase-seq	HCT116	colon,intestine,epithelium,large intestine				/files/ENCFF444JZS/@@download/ENCFF444JZS.bed.gz	/files/ENCFF238RRB/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:03:05.019503+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF666WIM/	ENCFF666WIM	ENCFF666WIM	/annotations/ENCSR300BKV/	GRCh38			bed	bed bed3+	bed3+	3731929	DNase-seq	T-helper 1 cell	blood,bodily fluid				/files/ENCFF666WIM/@@download/ENCFF666WIM.bed.gz	/files/ENCFF921NDR/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:27:46.245608+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF975MNG/	ENCFF975MNG	ENCFF975MNG	/annotations/ENCSR324PUT/	GRCh38			bed	bed bed3+	bed3+	3422255	DNase-seq	small intestine	small intestine,intestine				/files/ENCFF975MNG/@@download/ENCFF975MNG.bed.gz	/files/ENCFF040VSM/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:44:30.335902+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF505KIJ/	ENCFF505KIJ	ENCFF505KIJ	/annotations/ENCSR843XSE/	GRCh38			bed	bed bed3+	bed3+	3216560	DNase-seq	T-helper 2 cell	blood,bodily fluid				/files/ENCFF505KIJ/@@download/ENCFF505KIJ.bed.gz	/files/ENCFF672RSF/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:28:42.540843+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF700UMV/	ENCFF700UMV	ENCFF700UMV	/annotations/ENCSR602SFS/	GRCh38			bed	bed bed3+	bed3+	3367235	DNase-seq	small intestine	small intestine,intestine				/files/ENCFF700UMV/@@download/ENCFF700UMV.bed.gz	/files/ENCFF887KEE/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:44:35.148840+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF677UNS/	ENCFF677UNS	ENCFF677UNS	/annotations/ENCSR122TPW/	GRCh38			bed	bed bed3+	bed3+	4037464	DNase-seq	T-helper 2 cell	blood,bodily fluid				/files/ENCFF677UNS/@@download/ENCFF677UNS.bed.gz	/files/ENCFF961KOU/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:28:47.346608+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF706EQD/	ENCFF706EQD	ENCFF706EQD	/annotations/ENCSR292FRS/	GRCh38			bed	bed bed3+	bed3+	3665368	DNase-seq	heart left ventricle	heart				/files/ENCFF706EQD/@@download/ENCFF706EQD.bed.gz	/files/ENCFF633BOD/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:42:46.103510+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
